samningur_id,contract_id,felag_id,felag,atvinnurekandi,markadur,heildarsamtok,samningur_fra,samningur_til,gildir_fra,tegund,prosenta,kronur,a_vid,artal_stada,heimild,skjal,tilvitnun
1281,kt_4404721099_6804750169,13,RSÍ,HS Orka hf.,almennur,ASÍ,2014-02-01,2015-02-01,2014-02-01,prósenta með krónutölulágmarki,2.8,8000,kauptaxtar,úr texta,rikissattasemjari,samningur_886.txt,"sambands Íslands og Samtaka atvinnulífsins vegna HS Orku hf. Kjarasamningur Rafiðnaðarsambands Íslands og Samtaka atvinnulífsins vegna HS Orku hf. framlengist með svofelldum breytingum: 1. gr. Hinn 1. febrúar 2014 skulu laun og launataxtar hækka um 2,8%, þó að lágmarki kr. 8.000 á mánuði fyrir dagvinnu miðað við fullt starf. Launataxtar undir kr. 230.000 hækka aukalega um kr. 1.750. Í stað launabr"
1268,kt_5503930399_6804660179,20,RSÍ,Skýrr hf.,,BHM,2011-06-01,2014-01-01,2014-02-01,prósenta,2.5,,launatafla,úr texta,rikissattasemjari,samningur_871.txt,"reytingum hlutfallslega á sömu dagsetningum, nema annað sé sérstaklega tilgreint í samningnum. Launaflokkur Í er felldur brott. Nýir starfsmenn fara í Launaflokk 11, með eins árs starfsreynslu. Þann 1. febrúar 2014 skulu laun að auki hækka um 2,5%, en þessi hækkun skal falla inn í upphafshækkun við endurnýjun kjarasamnings þessa og verður þá upphafshækkun þess kjarasamnings sem við tekur 2,5% lægr"
1084,kt_4811801139_6305943659,3,Sameyki,"Samtök atvinnulífsins, SA",almennur,BSRB,2014-02-01,2015-02-01,2014-02-01,prósenta með krónutölulágmarki,2.8,8000,kauptaxtar,úr texta,rikissattasemjari,samningur_600.txt,"ónustu og Samtaka atvinnulífsins vegna RARIK ohf. Kjarasamningur SFR — Stéttarfélags í almannaþjónustu og Samtaka atvinnulífsins vegna RARIK ohf. framlengist með svofelldum breytingum: 1. gr. Hinn 1. febrúar 2014 skulu laun og launataxtar hækka um 2,8%, þó að lágmarki kr. 8.000 á mánuði fyrir dagvinnu miðað við fullt starf. Aðrir kjaratengdir liðir hækka um 2,8% á sama tíma. Launataxtar undir kr. "
1304,kt_6505932009_5012002790,26,Samiðnar,Orkuveita Reykjavíkur,opinber,ASÍ,2014-02-01,2015-02-28,2014-02-01,prósenta með krónutölulágmarki,2.8,8000,kauptaxtar,úr texta,rikissattasemjari,samningur_912.txt,"breytingum: 1. gr. Um undirbúning og aðgerðir vegna endurnýjunar kjarasamnings þessa fer eftir ákvæðum „aðfararsamnings“ Í kjarasamningi SA og aðildarfélaga ASÍ frá 21. desember 2013. 2. gr. Hinn 1. febrúar 2014 skulu laun hækka um 2,8%, þó að lágmarki kr. 8.000 á mánuði fyrir dagvinnu miðað við fullt starf. Aðrir kjaratengdir liðir hækka um 2,8% á sama tíma. Í stað áðurgildandi kauptaxta komi nýi"
1248,kt_5012993329_6710101670,26,Samiðnar,Strætó bs.,opinber,ASÍ,2014-02-01,2015-04-01,2014-02-01,prósenta,2.8,,kauptaxtar,úr texta,rikissattasemjari,samningur_833.txt,"r til langs tíma. Framlenging gildandi kjarasamninga: Samningsaðilar eru sammála um að kjarasamningar aðila framlengjast til 30. apríl 2015 með eftirfarandi breytingum: a. Almenn launahækkun Hinn 1. febrúar 2014 skulu laun og launataxtar skv. grein 1.1.1. í kjarasamningum aðila hækka um 2,8%, þó að lágmarki kr. 8.000 á mánuði fyrir dagvinnu miðað við fullt starf. Lágmarkstekjur: b. Lágmarkstekjur "
1770,kt_5502697679_6305943659,52,Samtök starfsmanna fjármálafyrirtækja,"Samtök atvinnulífsins, SA",almennur,Sérfélög,2015-10-01,2018-12-31,2014-02-01,prósenta með krónutölulágmarki,2.8,8000,kauptaxtar,grunsamlegt,rikissattasemjari,samningur_1084.txt,"breytingum og greinir í kjarasamningi SA og aðildarsamtaka ASI dags. 21. desember 2013. Gildistími samningsins er frá |. febrúar 2014 til 28. febrúar 2015. 2. gr. Kaupliðir Almenn launahækkun Hinn 1. febrúar 2014 skulu laun og kauptaxtar hækka um 2,8%, þó að lágmarki kr. 8.000 á mánuði fyrir dagvinnu miðað við fullt starf. Aðrir kjaratengdir liðir hækka um 2,8% á sama tíma. Sérstök hækkun kauptaxt"
2610,kt_4404721099_6804750169,3,Starfsmannafélag Reykjavíkurborgar,Faxaflóahafnir sf.,opinber,BSRB,2014-02-01,2015-04-30,2014-02-01,prósenta,2.8,,kauptaxtar,úr texta,rikissattasemjari,samningur_621.txt,"r til langs tíma. 1. Framlenging gildandi kjarasamnings Samningsaðilar eru sammála um að kjarasamningur aðila framlengist til 30. apríl 2015 með eftirfarandi breytingum: a. Almenn launahækkun Hinn 1. febrúar 2014 skulu laun og launataxtar skv. grein 1.1.1. í kjarasamningi aðila hækka um 2,8%, þó að lágmarki kr. 8.000 á mánuði fyrir dagvinnu miðað við fullt starf. b. Launataxtar í kjarasamningi hæk"
1749,kt_5002696349_5105922219,53,Póstmannafélag Íslands,Íslandspóstur hf.,opinber,BSRB,2015-05-01,2018-12-31,2014-02-02,prósenta,3.2,,óskilgreint,grunsamlegt,rikissattasemjari,samningur_1112.txt,"ni með 750.000 kr. í laun. Launaþróunartrygging er því samkvæmt meðfylgjandi fylgiskjali Í sem er hluti samnings þessa. Frá grunnhækkun dregst önnur sú launahækkun sem starfsmaður hefur fengið eftir 2. febrúar 2014. Hækkun launa og launatengdra líða samkvæmt ákvæði þessu getur aldrei verið lægri en 3,2% Bls. 7/29 2.2.2 2.2.3 2.2.4 2.2.5 Launabreyting starfsmanna sem hófu störf á tímabilinu 1. febr"
575,kt_5210693729_6305943659,25,SGS,"Samtök atvinnulífsins, SA",almennur,ASÍ,2015-05-01,2018-12-01,2014-02-02,prósenta,3.2,,óskilgreint,grunsamlegt,rikissattasemjari,samningur_1120.txt,"smanni með 750.000 kr. laun. Launaþróunartrygging er því samkvæmt meðfylgjandi fylgiskjali sem er hluti samnings þessa. Frá grunnhækkun dregst önnur sú launahækkun sem starfsmaður hefur fengið eftir 2. febrúar 2014. Hækkun launa og launatengdra liða samkvæmt ákvæði þessu getur aldrei verið lægri en 3,2%. Launabreyting starfsmanna sem hófu störf á tímabilinu 1. febrúar 2014 til 31. desember 2014 Nú"
467,kt_5405740149_5502694359,15,AFL - Starfsgreinafélag,Alcoa Fjarðaáls sf.,almennur,ASÍ,2015-03-01,2020-02-01,2014-03-01,prósenta,4.5,,óskilgreint,ályktað (óvisst),rikissattasemjari,alcoa.txt,"að viðbættum 75% af mismun á hækkun samkvæmt launavísitölu Hagstofu Íslands og samningshækkun. Dæmi: Vísitala hækkar um 5% þ.e. 2% umfram samningsbundna hækkun. 75% af mismuninum er 1,5% þ.a. hækkun 1. mars yrði því 4,5%. Hækki launavísitala um minna en 3% á viðmiðunartímabilinu, munu laun engu að síður hækka um 3%. Alcoa Fjarðaál —Éð LCOA Til viðmiðunar, er breyting á launavísitölu Hagstofu Íslan"
1988,dyralæknafelagisla_kt4702695969_fe9a85,24,Dýralæknafélag Íslands,Samband íslenskra sveitarfélaga,opinber,BHM,2015-09-01,2019-03-31,2014-03-01,prósenta,2.0,,almenn laun,grunsamlegt,rikissattasemjari,samningur_1046.txt,"greiðsla skv. gr. 2.3.1. Endurskoðun fastlaunasamninga vegna bráðabirgðaröðunar skal í engum tilvikum leiða til lækkunar heildarlauna starfsmanns. Persónuálag sem starfsmenn höfðu áunnið sér fyrir 1. mars 2014 vegna 13 ára fagreynslu (2%), halda því meðan þeir eru í samfelldu starfi hjá sama vinnuveitanda og telst persónuálag vegna þessa ekki vera umfram kjarasamninga og verður því ekki flutt inn "
1216,kt_5701942409_5502694359,10,Félag íslenskra hjúkrunarfræðinga,Samband íslenskra sveitarfélaga,opinber,Sérfélög,2015-09-01,2019-03-01,2014-03-01,prósenta,2.0,,almenn laun,grunsamlegt,rikissattasemjari,samningur_785.txt,"greiðsla skv. gr. 2.3.1. Endurskoðun fastlaunasamninga vegna bráðabirgðarððunar skal í engum tilvikum leiða til lækkunar heildarlauna starfsmanns. Persónuálag sem starfsmenn höfðu áunnið sér fyrir 1. mars 2014 vegna 13 ára fagreynslu (2%), halda því meðan þeir eru í samfelldu starfi hjá sama vinnuveitanda og telst persónuálag vegna þessa ekki vera umfram kjarasamninga og verður því ekki flutt inn "
26,kt_5301694139_5502694359,18,Félag íslenskra náttúrufræðinga,Samband íslenskra sveitarfélaga,opinber,BHM,2015-09-01,2019-03-01,2014-03-01,prósenta,2.0,,almenn laun,grunsamlegt,rikissattasemjari,samningur_327.txt,"greiðsla skv. gr. 2.3.1. Endurskoðun fastlaunasamninga vegna bráðabirgðaröðunar skal í engum tilvikum leiða til lækkunar heildarlauna starfsmanns. Persónuálag sem starfsmenn höfðu áunnið sér fyrir 1. mars 2014 vegna 13 ára fagreynslu (2%), halda því meðan þeir eru í samfelldu starfi hjá sama vinnuveitanda og felst persónuálag vegna þessa ekki vera umfram kjarasamninga og verður því ekki flutt inn "
884,kt_4307750229_5502694359,1,Félagsráðgjafafélag Íslands,Samband íslenskra sveitarfélaga,opinber,BHM,2015-09-01,2019-03-01,2014-03-01,prósenta,2.0,,almenn laun,grunsamlegt,rikissattasemjari,samningur_321.txt,"mi greiðsla skv. gr. 2.3.1. Endurskoðun fastlaunasamninga vegna bráðabirgðaröðunar skal í engum tilvikum leiða til lækkunar heildarlauna starfsmanns. Persónuálag sem starfsmenn höfðu áunnið sér fyrir 1. mars 2014 vegna 13 ára fagreynslu (2%), halda því meðan þeir eru í samfelldu starfi hjá sama vinnuveitanda og telst persónuálag vegna þessa ekki vera umfram kjarasamninga og verður því ekki flutt i"
36,kt_4209800199_5502694359,22,Iðjuþjálfafélag Íslands,Samband íslenskra sveitarfélaga,opinber,BHM,2015-09-01,2019-03-01,2014-03-01,prósenta,2.0,,almenn laun,grunsamlegt,rikissattasemjari,samningur_318.txt,"mi greiðsla skv. gr. 2.3.1. Endurskoðun fastlaunasamninga vegna bráðabirgðaröðunar skal í engum tilvikum leiða til lækkunar heildarlauna starfsmanns. Persónuálag sem starfsmenn höfðu áunnið sér fyrir 1. mars 2014 vegna 13 ára fagreynslu (2%), halda því meðan þeir eru í samfelldu starfi hjá sama vinnuveitanda og telst persónuálag vegna þessa ekki vera umfram kjarasamninga og verður því ekki flutt i"
1240,kt_5012993329_5502930179,,Kennarasamband Íslands,"Ríkissjóður, SNR",opinber,KÍ,2014-03-01,2016-10-01,2014-03-01,prósenta,2.4,,launatafla,úr texta,rikissattasemjari,samningur_826.txt,"og réttindum starfsmanna skv. lögum og reglum um störf trúnaðarmanna. Grein 11 Launahækkanir Launahækkanir verða með eftirfarandi hætti, sjá yfirlit í fylgiskjali FV og launatöflu í fylgiskjali V. 1. mars 2014 2,4% hækkun og miðlægt launaþrep fellur brott, sbr. gr. 13. Meðaltalshækkun vegna þessarar breytingar er 0,3%. Enginn lækkar í launum vegna þessa. 1. mars 2014 8,0% almenn launahækkun og veg"
1240,kt_5012993329_5502930179,,Kennarasamband Íslands,"Ríkissjóður, SNR",opinber,KÍ,2014-03-01,2016-10-01,2014-03-01,prósenta,8.0,,launatafla,úr texta,rikissattasemjari,samningur_826.txt,"ali FV og launatöflu í fylgiskjali V. 1. mars 2014 2,4% hækkun og miðlægt launaþrep fellur brott, sbr. gr. 13. Meðaltalshækkun vegna þessarar breytingar er 0,3%. Enginn lækkar í launum vegna þessa. 1. mars 2014 8,0% almenn launahækkun og vegna þeirra breytinga er Í samningi þessum felast. ágúst 2014 5,0% vegna þeirra breytinga er í samningi þessum felast. janúar 2015 2,0% almenn launahækkun. maí 2"
1116,efling_mannviring_061ff5,17,Kennarasamband Íslands,Tækniskólinn ehf.,opinber,KÍ,2014-03-01,2016-10-01,2014-03-01,prósenta,8.3,,launatafla,úr texta,rikissattasemjari,samningur_642.txt,"g um breytingar og framlengingu á kjarasamningi 1.grein Gildandi kjarasamningur framlengist til 31. október 2016 með þeim breytingum og fyrirvörum sem í samningi þessum felast og falla þá úr gildi án frekari fyrirvara. 2.grein Núgildandi launatafla Tækniskólans hækkar um 8,3% frá og með 1. mars 2014 en aðrar launabreytingar eru samkvæmt 2. og 3. grein kjarasamnings KÍ og fjármálaráðherra fyrir hön"
1116,efling_mannviring_061ff5,17,Kennarasamband Íslands,Tækniskólinn ehf.,opinber,KÍ,2014-03-01,2016-10-01,2014-03-01,prósenta,2.8,,launatafla,úr texta,rikissattasemjari,samningur_642.txt,"til 31. október 2016 með þeim breytingum og fyrirvörum sem í samningi þessum felast og fellur þá úr gildi án frekari fyrirvara. 2. grein Launahækkanir Launahækkanir verða með eftirfarandi hætti: 1. mars 2014: 2,8% Almenn launahækkun. 4,0% Vegna þeirra breytinga er í samningi þessum felast. Sjá meðfylgjandi launatöflu í fylgiskjali 1. 1. ágúst 2014 5,0% Vegna þeirra breytinga er í samningi þessum f"
1116,efling_mannviring_061ff5,17,Kennarasamband Íslands,Tækniskólinn ehf.,opinber,KÍ,2014-03-01,2016-10-01,2014-03-01,prósenta,1.3,,almenn laun,úr texta,rikissattasemjari,samningur_642.txt,"innu inn í dagvinnulaun eða álíka verulega marktækar breytingar. Að leiðrétt verður fyrir metnum kerfislægum mismun launaþróunar sambærilegra hópa háskólamenntaðra starfsmanna ríkisins og KÍ um 1,2% 1. mars 2014 og 1,3% 1. maí 2015. Á árinu 2016 skal nefndin meta hvernig samningsforsendur hafa gengið eftir á samningstímabilinu. Hún skal"
1113,felagislenskraflug_air_atlanta_icel_454478,17,Kennarasamband Íslands,Menntaskóli Borgarfjarðar,opinber,KÍ,2014-03-01,2016-10-01,2014-03-01,prósenta,8.3,,launatafla,úr texta,rikissattasemjari,samningur_639.txt,"r og framlengingu á kjarasamningi 1. grein Gildandi kjarasamningur framlengist til 31. október 2016 með þeim breytingum og fyrirvörum sem í samningi þessum felast og falla þá úr gildi án frekari fyrirvara. 2.grein Núgildandi launatafla Menntaskóla Borgarfjarðar hækkar um 8,3% frá og með 1. mars 2014 en aðrar launabreytingar eru samkvæmt 2. og 3. grein kjarasamnings KÍ og fjármálaráðherra fyrir hön"
891,kt_7205026750_5502694359,,Viska,Samband íslenskra sveitarfélaga,opinber,BHM,2015-09-01,2019-03-01,2014-03-01,prósenta,2.0,,almenn laun,grunsamlegt,rikissattasemjari,samningur_331.txt,"mi greiðsla skv. gr. 2.3.1. Endurskoðun fastlaunasamninga vegna bráðabirgðaröðunar skal í engum tilvikum leiða til lækkunar heildarlauna starfsmanns. Persónuálag sem starfsmenn höfðu áunnið sér fyrir 1. mars 2014 vegna 13 ára fagreynslu (2%), halda því meðan þeir eru í samfelldu starfi hjá sama vinnuveitanda og telst persónuálag vegna þessa ekki vera umfram kjarasamninga og verður því ekki flutt i"
1169,kt_7205026750_5502694359,9,Viska,Samband íslenskra sveitarfélaga,opinber,BHM,2014-03-01,2015-08-01,2014-03-01,prósenta,2.0,,launatafla,úr texta,rikissattasemjari,samningur_722.txt,"0.712| 694.059| 707.406| 720.754| 734.101) 747.448 760.796 70 677.375 | 690.923| 704.470| 718.018| 731.565| 745.113) 758.660 772.208 - Launataflan er ekki birt hér í heild, en innheldur mánaðarlaun með persónuálagi frá 2% upp í 38%. 12. Gildistími Kjarasamningar aðila framlengjast frá 1. mars 2014 til 31. ágúst 2015 með þeim breytingum sem í samkomulagi þessu felast og falla þá úr gildi án frekari"
484,kt_5205780139_5502694359,2,Þroskaþjálfafélag Íslands,Samband íslenskra sveitarfélaga,opinber,BHM,2015-09-01,2019-03-01,2014-03-01,prósenta,2.0,,almenn laun,grunsamlegt,rikissattasemjari,samningur_303.txt,"greiðsla skv. gr. 2.3.1. Endurskoðun fastlaunasamninga vegna bráðabirgðaröðunar skal í engum tilvikum leiða til lækkunar heildarlauna starfsmanns. Persónuálag sem starfsmenn höfðu áunnið sér fyrir 1. mars 2014 vegna 13 ára fagreynslu (2%), halda því meðan þeir eru í samfelldu starfi hjá sama vinnuveitanda og felst persónuálag vegna þessa ekki vera umfram kjarasamninga og verður því ekki flutt inn "
2238,kt_5301691979_5007092210,86,Félag flugmálastarfsmanna,Isavia ohf.,almennur,BSRB,2014-04-01,2016-12-31,2014-04-01,prósenta með krónutölulágmarki,2.8,8000,kauptaxtar,úr texta,rikissattasemjari,samningur_608.txt,"andi kjarasamningar framlengjast til 28. febrúar 2017 með þeim breytingum sem greinir Í samningi þessum og fellur þá úr gildi án sérstakrar uppsagnar. 2. gr. Kaupliðir 2014 Almenn launahækkun Hinn 1. apríl 2014 skulu laun og kauptaxtar hækka um 2,8%, þó að lágmarki kr. 8.000 á mánuði fyrir dagvinnu miðað við fullt starf. Aðrir kjaratengdir liðir hækka um 2,8% á sama tíma. Sérstök hækkun kauptaxta,"
1231,kt_5012993329_6902691399,17,Kennarasamband Íslands,Verzlunarskóli Íslands,opinber,KÍ,2014-04-01,2016-10-01,2014-04-01,prósenta,2.8,,launatafla,úr texta,rikissattasemjari,samningur_818.txt,"l 31. október 2016 með þeim breytingum og fyrirvörum sem í samningi þessum felast og fellur þá úr gildi án frekari fyrirvara. 2. grein Núgildandi launatafla Verzlunarskólans hækkar sem hér segir: 1. apríl 2014: 2,8% Almenn launahækkun. 4,0% Vegna þeirra breytinga er í samningi þessum felast. 0,3% Sbr. 4. grein í kjarasamningi KÍ og fjármálaráðherra f.h. ríkissjóðs 4. apríl 2014. 1,2% Sbr. erindisb"
1231,kt_5012993329_6902691399,17,Kennarasamband Íslands,Verzlunarskóli Íslands,opinber,KÍ,2014-04-01,2016-10-01,2014-04-04,prósenta,1.2,,launatafla,úr texta,rikissattasemjari,samningur_818.txt,"ans hækkar sem hér segir: 1. apríl 2014: 2,8% Almenn launahækkun. 4,0% Vegna þeirra breytinga er í samningi þessum felast. 0,3% Sbr. 4. grein í kjarasamningi KÍ og fjármálaráðherra f.h. ríkissjóðs 4. apríl 2014. 1,2% Sbr. erindisbréf nefndar skv. 14. grein kjarasamnings KÍ og fjármálaráðherra f.h. ríkissjóðs 4. apríl 2014. Sjá meðfylgjandi launatöflu VÍ í fylgiskjali 1. 1. ágúst 2014: 6,0% Vegna þ"
973,kt_4210690209_6305943659,55,Grafía - stéttarfélag í prent- og miðlunargreinum,"Samtök atvinnulífsins, SA",almennur,ASÍ,2015-05-01,2018-12-01,2014-05-02,prósenta með krónutölulágmarki,6.2,15000,almenn laun,ályktað (óvisst),rikissattasemjari,samningur_435.txt,"eyting með takmarkaðri heimild til frádráttar kom í stað 5,5% launaþróunartryggingar. 22 Samningur SA og Grafíu 2.2.3. 2.2.4. 2.2.5. gagnvart þorra starfsmanna. Þó skal enginn starfsmaður fá minna en 6,2% launahækkun, að lágmarki kr. 15.000 á mánaðarlaun fyrir dagvinnu, á tímabilinu 2. maí til 31. desember 2015. Launabreytingar 1. maí 2017 Þann 1. maí 2017 hækka laun og launatengdir liðir um 4,5%."
2302,kt_6701690149_5502694359,36,MATVÍS,Samband íslenskra sveitarfélaga,opinber,ASÍ,2015-05-01,2018-12-31,2014-05-02,krónutala,,15000,almenn laun,ályktað (óvisst),rikissattasemjari,samningur_578.txt,"ASÍ og aðildarfélaga ASÍ dags. 21. janúar 2016 færð fram til 1. janúar 2016 og almenn 6,2% launabreyting með takmarkaðri heimild til frádráttar kom í stað 5,5% launaþróunartryggingar. Samningur SA og MATVÍS 7 launahækkun, að lágmarki kr. 15.000 á mánaðarlaun fyrir dagvinnu, á tímabilinu 2. maí til 31. desember 2015. Launabreytingar 1. maí 2017? Þann 1. maí 2017 hækka laun og launatengdir liðir um "
1749,kt_5002696349_5105922219,53,Póstmannafélag Íslands,Íslandspóstur hf.,opinber,BSRB,2015-05-01,2018-12-31,2014-05-02,prósenta með krónutölulágmarki,6.2,15000,kauptaxtar,ályktað (óvisst),rikissattasemjari,samningur_1112.txt,"distöku kjarasamninga viðkomandi aðildarsamtaka á árinu 2015 og fram að 21. janúar 2016, hafi launagreiðandi framkvæmt slíka hækkun launa gagnvart þorra starfsmanna. Þó skal enginn starfsmaður fá minna en 6,2% launahækkun, að lágmarki kr. 15.000 á mánaðarlaun fyrir dagsvinnu, á tímabilinu 2. maí til 31. desember 2015 Launabreytingar 1. maí 2017 Þann 1. maí 2017 hækka laun og launatengdir liðir um "
556,kt_4404721099_6806992919,13,RSÍ,Samtök rafverktaka,almennur,ASÍ,2015-05-01,2018-12-01,2014-05-02,prósenta með krónutölulágmarki,6.2,15000,almenn laun,ályktað (óvisst),rikissattasemjari,samningur_1072.txt,"auna starfsmanna sem framkvæmd hefur verið eftir 1. maí 2015 og fram til 21. janúar 2016, hafi launagreiðandi framkvæmt slíka hækkun launa gagnvart þorra starfsmanna. Þó skal enginn starfsmaður fá minna en 6,2% launahækkun, að lágmarki kr. 15.000 á mánaðarlaun fyrir dagvinnu, á tímabilinu 2. maí til 31. desember 2015. 1.2.3. Launabreytingar 1. maí 2017? Þann 1. maí 2017 hækka laun og launatengdir "
575,kt_5210693729_6305943659,25,SGS,"Samtök atvinnulífsins, SA",almennur,ASÍ,2015-05-01,2018-12-01,2014-05-02,prósenta með krónutölulágmarki,6.2,15000,almenn laun,ályktað (óvisst),rikissattasemjari,samningur_1120.txt,"launabreyting með takmarkaðri heimild til frádráttar kom í stað 5,5% launaþróunartryggingar. 16 Samningur SA og SGS slíka hækkun launa gagnvart þorra starfsmanna. Þó skal enginn starfsmaður fá minna en 6,2% launahækkun, að lágmarki kr. 15.000 á mánaðarlaun fyrir dagsvinnu, á tímabilinu 2. maí til 31. desember 2015 1.2.3. Launabreytingar 1. maí 2017 Þann 1. maí 2017 hækka laun og launatengdir liðir"
